"","control1","control2","control3","benz1","benz2","benz3","chlorhex1","chlorhex2","chlorhex3","perox1","perox2","perox3","tric1","tric2","tric3"
"1761339_s_at",7.89260135021664,6.6474729276418,7.85599229867435,8.28217866196093,8.30489324396207,8.02315567013452,8.02100664814396,8.02315567013452,7.80469715159736,7.5797518209793,8.39655065179168,8.80858051344691,7.33881227139338,8.61590012676927,8.63161626873215
"1762774_s_at",11.8561074783736,11.3163091877175,11.3798451922246,11.9783453680153,12.0670405343485,11.6547492125725,11.7717186129781,11.3309877108924,11.5386486155151,10.9063353917619,11.7566100343886,11.9029573261842,12.5556880102498,11.9411109543023,12.2410267244849
"1759675_s_at",11.1583271734372,11.0485180904173,10.9959178463407,11.5926556286392,11.8011433781987,11.4288637468246,11.4367379666931,11.2599955524239,11.1583271734372,10.8877003162711,10.8408156248444,10.9815564572807,10.4518059137231,10.7417385480924,11.2775947532004
"1759188_s_at",10.9582746826643,10.8631350153348,10.7984293751362,11.1623035172331,10.9707751842606,11.1153443391869,11.0601098771099,11.2891297426326,10.8870710762513,10.7933310750124,10.670447140787,10.6055225592729,9.8659841184852,11.1193137019563,10.4804415732974
"1761664_s_at",13.1478143818839,12.9347310743906,13.332369506948,13.1279934137736,13.0708354181269,12.9991675848354,13.0498019218241,12.9024862247865,12.8636902795941,13.0032594299243,13.4830930085721,13.5721104059423,13.8374327855413,13.5080118054181,13.9409161714056
"1769090_s_at",10.6077391140743,10.2699393119222,10.1552835004048,10.6051974599822,10.4928906685146,10.3954534490255,10.5595568841582,10.5731122643115,10.2351440219013,10.1474078777451,10.0115551284899,9.90900945488545,9.51892382090755,10.340506602607,9.78309209458382
"1767124_s_at",10.0260644725099,9.43411034559167,9.56838026097838,9.94546932251188,10.0919002591713,9.85597330768091,10.0457240929914,10.0649722557514,9.92989432380418,9.19100483695369,9.31857310587353,9.32693078251006,8.72314807685862,9.76535340474602,9.23938250644864
"1762338_s_at",10.6516252414879,9.9155659926818,9.92115761413494,10.5949396320586,10.8012068274088,10.468048440249,10.5780846966669,10.2023600503526,10.179388638362,10.0807322162434,10.2527224610926,10.3702972877801,9.90428304628237,10.3361894887828,10.8570335413229
"1765273_s_at",10.7156271227337,10.5023539654192,10.4215517695494,10.9301571092132,10.9913178958278,10.7667701278044,10.7977669423982,10.8326460489986,10.5384397886875,10.3894953884164,10.2405212338324,10.1368348871388,9.87014769869758,10.670944092145,10.8538366801485
"1762345_s_at",8.17948351090213,7.75944266659353,7.89227272181845,8.17884656467012,7.93974798268247,8.21021004275336,8.09290438602572,8.46634177265692,8.17350726841564,8.30525231058667,8.39461064893097,8.49180832129329,7.35638186301337,8.27871188228774,8.81094824836983
"1769020_s_at",12.9702154553875,12.6674476984052,12.47445284979,12.9117972043546,12.9665808926549,12.6681919331772,12.9113786580185,12.6482095670931,12.6482095670931,12.4246463370456,12.3924554391765,12.3875782861005,12.5749074372556,12.5423278603758,12.6481476911452
"1763159_s_at",9.26594840952871,7.97165767520703,8.40562244897842,9.58936455966581,9.30238874450268,9.21261969564978,9.25560941573346,9.10151725077298,8.70775749082847,8.48366901435447,8.81329142084637,8.82857763691453,7.33124101792338,9.18805203485636,9.13464208536531
"1768690_s_at",10.0482503201493,9.48202841345191,9.73947968012173,10.1359054177256,10.5095452432965,10.3350905239052,9.88639834982924,10.0087007716048,9.97936244193264,9.62215467320657,9.61217575670788,9.59161923553881,9.70578874071755,9.92077945205698,10.6348981660764
"1763019_s_at",12.2473631775637,12.0808324138242,12.0429365314348,12.1141879847648,11.9867870669818,12.2728422720631,12.0704325393236,11.9577974710278,12.0751806776438,12.1150937740438,11.7366465330083,11.4565664569771,11.2232954264982,12.1043219111846,10.9790280678873
"1767996_s_at",11.0233691077061,10.274285457268,9.93397862319305,11.213344553297,11.656886681457,10.8330168833725,10.8401218513002,10.5264010544477,10.5594489247249,10.1978553476017,10.4085851376423,10.6282677095079,11.0127801434712,10.4637291236564,12.0641418313216
"1761815_s_at",9.05074478350851,8.29169143897153,8.95877227017585,9.10548562651867,9.08023500017393,9.12724167733935,9.11360681958545,9.29119448697075,8.7464492015448,9.04092798025699,9.5064653750621,9.48499956313904,8.29573279831762,9.82869316898606,9.43833882471136
"1764534_s_at",10.6039381644727,9.44673105499005,7.90134116638863,10.3128988726175,11.1219623171814,9.04481726759527,10.5511512009573,9.50865401276815,10.0514175998209,8.86626604834545,7.74399037062787,7.80051930673231,7.23356093213301,7.59484633519585,7.63014312113066
"1767479_s_at",9.70702254971071,9.65071835372786,10.1695707378145,9.63635134316378,9.74891779775626,9.65061682816912,10.2514481192129,10.7371994827812,10.2538668482024,9.97330920553382,10.1168536802093,10.3844838821562,8.98288102293388,10.1450761230195,9.21623579796129
"1769148_s_at",11.4136079133257,11.0524840447842,10.9571352217873,11.5675405139998,11.7346794871361,11.3256402199693,11.3935568220097,11.062223335699,11.065269384735,11.0063745364332,11.1522397777702,11.4092445376518,11.5696207646937,11.3792721701368,12.1282104523502
"1763015_s_at",7.85344006974903,7.27103250460802,7.85590542216085,8.05451949999273,7.8054027512761,8.05451949999273,8.09517365683192,8.37423216947001,7.96409046124573,7.7959620138139,8.28770676118705,8.70802210310968,7.1058320678073,7.82008280956456,8.52799213636445
"1762035_s_at",9.65396024313238,9.31917539539493,9.3088749803166,9.57390160515769,9.6785932625889,9.87071149529374,9.53896143964487,9.18439224669352,9.27268808337626,9.46599920143371,9.21856389162026,8.91036546862994,8.79673573032225,9.46418820923557,9.9209732162799
"1760064_s_at",7.09068585571221,6.73957257242011,6.76808850050156,7.33635605728874,6.9588862794706,7.06689012283076,7.3863337438868,7.48725388069768,7.34138688243299,6.91432702013614,7.02392953459229,7.3709782965411,6.57953411356048,7.05507861040065,7.81529805840317
"1762994_s_at",12.2312624483165,12.2692796718775,12.4393021985446,12.3610652508019,12.2715352695457,12.4754170244674,12.3270460641214,12.4174989691532,12.2379082477456,12.5365213548851,12.9341322994206,13.1171241156707,12.7522888133099,12.9787740907386,12.9742176224778
"1759632_s_at",8.96873534558745,8.67188997258698,9.51588198664179,9.41824230938362,9.42694812036054,9.2419768474597,8.90832878882641,9.13489879698886,8.51250234295686,8.96178918225661,9.95311951566461,10.625104626977,11.0533859623464,10.6232489291922,11.3760143800274
"1759894_s_at",7.25310195754874,7.66706755911863,7.69889701142803,7.00738989525363,7.19931297388856,7.35679501014094,7.20671982127624,7.01038018617447,7.25416734318912,7.39441859591046,7.53389131091442,7.02415960103443,7.61674541652434,7.25928122820658,7.10475072278231
"1766387_s_at",11.5194047047987,11.158427139772,11.0772141571694,11.7884390914674,11.9227271667369,11.6313098284622,11.5662527665351,11.3602443457411,11.310894758346,10.8590980592887,11.3949199004617,11.7935117562631,11.7156573356932,11.495875471575,12.1395831466038
"1762196_s_at",9.65054776673153,9.49134835311271,9.34248891110387,9.97509824885661,10.0211745422001,9.88648056150408,9.78735810899528,9.77519927264864,9.42758987549793,9.4498614368566,9.34766959665755,9.37326480498308,9.30574704923774,9.94396106458448,9.85037291425299
"1760764_s_at",8.9436116753922,8.24112422973856,7.92787312761051,9.16848779343894,9.01333544282692,8.7966054870231,8.86469522520705,8.357991999462,8.32510753134751,8.03914113569692,8.04022170352883,8.24003330741406,8.20289502349816,8.19172154318751,9.67184681456572
"1767263_s_at",13.5495081340321,13.5780248986613,13.9816006740821,13.7095794868972,13.5044174649142,13.828301352311,13.5372734614762,13.753661598856,13.601584057554,14.0251114965895,14.2468949398512,14.1886915134637,13.938323363323,14.1699846277809,13.9811503637598
"1765541_s_at",10.4377134473096,10.2074567568146,10.490108088329,10.8927885756223,10.7725785786967,10.9509501111227,10.618654377503,10.7703993271269,10.3512577879368,10.3969997957792,10.6164543318446,10.6827215442064,9.55209698285974,11.0295137106386,10.0570987586225
"1761076_s_at",10.1447359177355,9.29885320967877,8.23164955729187,9.85547119719624,10.4906856426321,8.82140139784317,10.1361085126795,9.69648544013086,9.64518866494338,8.87681336411355,8.05016151613709,8.17449448155678,7.70597612330467,8.18247970892154,8.05372659817393
"1767525_s_at",12.3357232079891,11.9616981809744,10.8123846647899,12.3691289017085,12.6438445111795,11.5757464933772,12.3324122205168,12.0807705681422,12.11235936891,11.6226451724241,10.7410328104593,10.5636128579048,8.98962174944959,10.7618475393757,10.4909630875886
"1762633_s_at",11.4645373294304,10.8492646766614,9.51717739376912,11.4002171656518,11.6707132561243,10.5531237406713,11.4102412317054,11.0044183280406,11.1458909224676,10.4150541444965,8.9058122727425,8.29808437042254,7.15605931472209,9.10344897155423,7.76433933212172
"1768890_s_at",9.52892248680399,9.61503073085692,9.51170533981106,9.43317247888477,9.36738725212236,9.5768286663664,9.55647356933181,9.63074646380191,9.42888006970434,9.61350071749373,9.38311951869979,8.81590755355441,8.95041478134486,9.72803066627407,8.6154123980635
"1762221_s_at",13.5403333272011,13.4457474984613,12.4504827572088,13.5509946854938,13.726054436552,13.1233418900789,13.6695130648884,13.4198310190706,13.5056535830042,12.9948244037107,12.1889240829537,11.6429981502851,10.339399901757,12.1994460326158,10.0645298261583
"1763055_s_at",12.7741728508449,12.5564413471172,12.9514113980034,12.9978608156234,12.9495662330046,12.8804090526621,12.6907980090934,12.7274653372351,12.6433463935487,12.8924918078241,13.1416779018692,13.2465738397206,13.5196342377782,13.2857898433852,13.6945177831212
"1769070_s_at",11.753131273925,11.3756662412861,11.0026812069527,11.9425473575368,11.8403625651468,11.6342689748952,11.7367138189739,11.4282928354731,11.2133242996485,10.8496370513356,10.8443482036163,11.1819767826059,11.3541521832509,11.4335374382386,11.7616210985331
"1760757_s_at",11.3286119608992,10.6984756470536,10.6166028290593,10.9723117692672,10.7109169404532,10.4045802426915,11.0605426634081,10.3311689272507,10.4380106205084,10.724633340284,10.7046502068852,10.1660408943632,10.1899819352907,10.4642460497631,9.48708127941208
"1768961_s_at",9.89657869917831,9.56635340743482,9.76135256775504,10.1103782452543,10.0635159381091,9.8298558397045,9.73570973627637,9.43265304676073,9.58320682174869,9.57793671233748,9.55706835593198,9.88358347228967,10.5627199288753,10.2600275815964,11.1441994476414
"1767571_s_at",10.1427326735637,9.54108763268892,9.73672985994058,9.76648783872069,9.65595014071613,9.76889465667148,9.93015192639608,9.6383016794485,9.61644813625158,9.80010445435537,9.70991281191072,9.32776582934307,8.51648816848663,9.83443059113523,8.80257219643856
"1759601_s_at",12.8602303381905,12.86167774325,13.2719729425943,12.6160724951302,12.2743354696212,12.8483484642234,12.7647739192527,12.7551796509706,12.7412821232752,12.9444720920253,13.2209095501106,13.0940673852365,13.4094547412823,13.280138925835,12.9955016772549
"1763663_s_at",12.4286757921899,12.140976097913,10.9893985472647,12.4143052634807,12.8607571522811,11.7824157580719,12.5256740195589,12.213644654851,12.2639528578933,11.4737203687588,11.2701428230826,11.3634316030966,10.3495982482163,10.8970956097333,12.4189578060986
"1769018_s_at",13.6626815483245,13.4805998564641,13.7594241399307,13.7635964631633,13.7149302141704,13.6371970148252,13.6844909029169,13.4842680799749,13.4618197670431,13.4014830235613,13.9452613679823,14.1455550226489,14.1912139020617,14.1258541483299,14.2224524600149
"1762736_s_at",7.40976991170391,7.11746382491697,7.35809032896227,8.11132428900726,7.28128843546118,7.63194191022595,7.6575811472963,8.19440243804013,7.85570129730313,7.55022162090782,7.51474824882935,7.85300261747259,6.69523436676242,7.53371783542594,7.93207522147663
"1763681_s_at",9.17269307174969,8.3505273027173,8.52384239733736,9.37453054261304,9.33501591300182,9.19404539334285,9.27993712877458,9.07097103507975,8.94895435724703,8.76558053616812,8.75661497426834,8.77181179802358,8.07393502951307,8.57014272398235,8.86886590948771
"1762651_s_at",12.8109409477672,12.7636167749813,12.5385582607665,13.1291454246362,12.9631354131397,13.051977417295,12.8783981196361,12.8415447683749,12.7464154331985,12.3473682303969,12.2313063383857,12.3850437014222,12.5228482616269,12.4544695052226,12.6799429850219
"1761819_s_at",12.9466618127357,12.9009036833176,13.3167161509196,12.8586077996914,12.449212103362,12.8162978785553,12.7491866460419,12.8248374363196,12.7173898586495,13.2048151438956,13.5490355899189,13.6378054817856,13.2514090880843,13.0666520272874,13.5092340716366
"1761684_s_at",11.5836516093584,11.3794142651385,11.0913914560036,11.7674925643073,11.8791357752889,11.6072635552973,11.6770910452764,11.729647146975,11.5510378610604,11.087477442904,11.1767295138334,11.5558064781872,11.2694926911162,11.1345733787982,12.37039557451
"1767701_s_at",8.62433600179048,8.21151086924988,8.69293952052737,9.40624262194857,9.15675375140826,9.35825197815793,8.52001837686112,8.53281070045617,8.86280575332087,8.90685006429099,8.78399704272992,8.65172852946301,7.79710631095378,9.01385589710531,9.31417576443698
"1768490_s_at",11.0783014414699,10.9933016978736,10.9109320500397,11.331981725201,11.3922440992744,11.2968126928549,11.1612980782324,11.3472448028804,10.9978957440038,10.7919625158774,10.8067201598755,10.895481323648,10.3804863143216,11.0434053809795,11.2557531323528
"1766475_s_at",11.2317172544175,10.8139226212435,10.5517055641468,11.5413449511566,11.7334908685496,11.3761613532472,11.3460881890985,11.1905932163413,11.0269562065546,10.4905760958211,10.8486763609338,11.183026773353,11.1193512231042,10.8612451231464,11.8077139827959
"1762548_s_at",11.1344003671186,11.038312485522,10.6183952705783,11.5882127991108,11.6337916720593,11.4370710239292,11.2649236357725,11.1474019360339,11.013259453275,10.8078837447845,10.2403371183953,10.3118709393861,10.6226395214344,10.5051422685363,12.1134283193427
